mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_Akurasi,split1_test_Akurasi,split2_test_Akurasi,split3_test_Akurasi,split4_test_Akurasi,split5_test_Akurasi,split6_test_Akurasi,split7_test_Akurasi,split8_test_Akurasi,split9_test_Akurasi,mean_test_Akurasi,std_test_Akurasi,rank_test_Akurasi,split0_train_Akurasi,split1_train_Akurasi,split2_train_Akurasi,split3_train_Akurasi,split4_train_Akurasi,split5_train_Akurasi,split6_train_Akurasi,split7_train_Akurasi,split8_train_Akurasi,split9_train_Akurasi,mean_train_Akurasi,std_train_Akurasi,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,split4_test_Precision,split5_test_Precision,split6_test_Precision,split7_test_Precision,split8_test_Precision,split9_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_train_Precision,split1_train_Precision,split2_train_Precision,split3_train_Precision,split4_train_Precision,split5_train_Precision,split6_train_Precision,split7_train_Precision,split8_train_Precision,split9_train_Precision,mean_train_Precision,std_train_Precision,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,split4_test_Recall,split5_test_Recall,split6_test_Recall,split7_test_Recall,split8_test_Recall,split9_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_train_Recall,split1_train_Recall,split2_train_Recall,split3_train_Recall,split4_train_Recall,split5_train_Recall,split6_train_Recall,split7_train_Recall,split8_train_Recall,split9_train_Recall,mean_train_Recall,std_train_Recall,split0_test_F1-score,split1_test_F1-score,split2_test_F1-score,split3_test_F1-score,split4_test_F1-score,split5_test_F1-score,split6_test_F1-score,split7_test_F1-score,split8_test_F1-score,split9_test_F1-score,mean_test_F1-score,std_test_F1-score,rank_test_F1-score,split0_train_F1-score,split1_train_F1-score,split2_train_F1-score,split3_train_F1-score,split4_train_F1-score,split5_train_F1-score,split6_train_F1-score,split7_train_F1-score,split8_train_F1-score,split9_train_F1-score,mean_train_F1-score,std_train_F1-score
5.484882926940918,1.9960750696331908,0.39879167079925537,0.06631217436046148,0.01,0.01,"{'C': 0.01, 'gamma': 0.01}",0.455743879472693,0.4613935969868173,0.4745762711864407,0.4934086629001883,0.504708097928437,0.4528301886792453,0.47735849056603774,0.36792452830188677,0.360377358490566,0.4811320754716981,0.452945314998401,0.0469591764421394,32,0.4708839547549225,0.4700460829493088,0.46857980728948473,0.5020946795140343,0.5006284038542103,0.4751832460732984,0.4726701570680628,0.36,0.35832460732984295,0.46764397905759164,0.4546054917890756,0.04920568984733807,0.43956037402795667,0.4224907445495681,0.4742834543085799,0.42887451879406546,0.4895039380081301,0.4217505083841717,0.4690704032809296,0.42629248011569054,0.4472826086956522,0.4768217893217893,0.44959308194865344,0.02431290909207677,32,0.47541413752993544,0.47242630424448606,0.45831766603166735,0.4512929577274025,0.4443448401719362,0.4554710466410492,0.451253449342923,0.45133867633867636,0.4409509762021411,0.45460132347354854,0.4555411377703765,0.010396942442275636,0.4548872180451128,0.4605263157894737,0.47368421052631576,0.4943609022556391,0.5056248575985418,0.45440305308726364,0.4789957849168376,0.367353041695147,0.3596776030986557,0.4795511506037822,0.45290641376167695,0.04732360943051056,32,0.4710632303737183,0.4702246563917661,0.4687595212721894,0.5020959084329162,0.5006288427328034,0.47510481297237794,0.47259207465098607,0.3601505010383013,0.3584721245231466,0.4679053544560845,0.45469970268442894,0.04916558452778021,0.3636263303052657,0.3613418130357841,0.3884713941815734,0.3973408776906847,0.4129899351330667,0.3665055404794211,0.3891445415682636,0.2799878920568576,0.27957169626944955,0.39746620686382295,0.3636446227584189,0.04478962504570563,32,0.38202335423162737,0.38145018616253823,0.3788733680058104,0.4054569802013695,0.40338556774238155,0.38830081345202805,0.38622239632257094,0.27896202964271133,0.27476065706714325,0.37747996324892635,0.3656915316077107,0.045335470995926636
3.1037317514419556,0.05780352899351695,0.31287219524383547,0.01421805981363909,0.01,0.1,"{'C': 0.01, 'gamma': 0.1}",0.71939736346516,0.7099811676082862,0.7024482109227872,0.696798493408663,0.7080979284369114,0.7,0.6943396226415094,0.7264150943396226,0.7132075471698113,0.7094339622641509,0.7080119390256903,0.009534283402083805,29,0.7067448680351907,0.711772098868873,0.708839547549225,0.7090490155006284,0.7084206116464181,0.7122513089005236,0.7126701570680628,0.7068062827225131,0.7076439790575916,0.707434554973822,0.7091632424322849,0.002145002999152043,0.72479629078155,0.7106288981288981,0.6906498117287299,0.6935015584304683,0.7089517947226097,0.697341859159083,0.6864419799679272,0.7359836019595378,0.714610117918866,0.7147280030513242,0.7077633915848994,0.015003307184201209,29,0.7054036595156268,0.7111513993493476,0.7097785173701225,0.7093203871302322,0.707125181009899,0.7127839463182479,0.7131250594268451,0.7051193858460387,0.7073119293780266,0.7067354978389035,0.708785496318329,0.0027513057425256446,0.7186289587605377,0.7092304625199362,0.7015407837776259,0.6973541809068124,0.7086181362497151,0.7008714969241284,0.6953178400546821,0.7267173615857826,0.7135309865573023,0.7085754158122579,0.7080385623148782,0.009288844061500233,29,0.7068457332766094,0.7118719119486788,0.7089397111289895,0.7090002611548943,0.7083710674074479,0.7121613235217721,0.7125825410932842,0.7067859403555097,0.7076260924346744,0.7075472908222818,0.7091731873144143,0.0021146302058918406,0.6990755668529431,0.6907710194895864,0.6709749371621038,0.6760407582690751,0.685954907144079,0.6818237671985726,0.6703868907190456,0.7067577372161673,0.6870766548450324,0.6922681459552683,0.6861130384851875,0.011185208699644034,28,0.6848493104739667,0.6908056301804648,0.6879128620874797,0.68694145435224,0.6863657777662721,0.6903061476791241,0.6922785546499046,0.6841525105626485,0.686207326693137,0.684685069309911,0.6874504643755148,0.0026684690448368245
4.676694345474243,0.8935964874139911,0.4719419002532959,0.2170708033428656,0.01,1,"{'C': 0.01, 'gamma': 1}",0.711864406779661,0.704331450094162,0.7062146892655368,0.7175141242937854,0.7401129943502824,0.7509433962264151,0.7018867924528301,0.7339622641509433,0.7490566037735849,0.7150943396226415,0.7230981061009842,0.017791386217384905,28,0.7178466694595727,0.7264348554671135,0.7369082530372852,0.7335567658148303,0.7320904901550063,0.7486910994764397,0.7338219895287958,0.7237696335078534,0.7602094240837697,0.7112041884816754,0.7324533369012342,0.013541210713081916,0.8402621722846442,0.8310299659432119,0.84135640367258,0.8365842311001385,0.8508130450581395,0.8578754578754579,0.8370141220209195,0.8421710516190594,0.8452904284625755,0.8304301437556154,0.8412827021792342,0.008045110046245004,24,0.8402325062991206,0.8444077039900573,0.8469259955125693,0.8452409011867141,0.8433055540450172,0.8479254647507598,0.8447901472411543,0.8417099033487256,0.8536654094395223,0.8408494415529848,0.8449053027366628,0.0037599514433666443,0.7106971975393028,0.7032068808384597,0.7050438596491228,0.7178742310321258,0.7403451811346549,0.751552175894281,0.7024806334016861,0.7346491228070176,0.749829118250171,0.714556277056277,0.7230234677603098,0.018318690070191948,28,0.7179088372850563,0.7265009737146195,0.736978409791343,0.7334656307522525,0.7320064628816055,0.7485683867788229,0.7337043207094427,0.7236275654977316,0.7600765744171398,0.7112109493198948,0.7324048111147908,0.013498468742380839,0.6589502487562189,0.6605839416058394,0.6517569976767763,0.6858893850869211,0.7128481342495467,0.7169098057620961,0.6562370892871179,0.7100882936422432,0.7125390293937636,0.6778379965465553,0.6843640922007079,0.02537075501104072,29,0.6793704912781844,0.6845327844951188,0.694332844982471,0.6957772523480537,0.7033333625508855,0.7072546920351568,0.6978252131420426,0.6882914448546226,0.7265898984533249,0.6658677562217739,0.6943175740361633,0.01571449830552243
5.282715559005737,1.3333977923568507,0.4364768028259277,0.12409777351110339,0.01,10,"{'C': 0.01, 'gamma': 10}",0.6252354048964218,0.6290018832391714,0.6346516007532956,0.5969868173258004,0.5875706214689266,0.5754716981132075,0.5849056603773585,0.6,0.5849056603773585,0.6471698113207547,0.6065899157872294,0.02385429524616528,30,0.6416003351487223,0.6411813992459153,0.6405529953917051,0.5860913280268119,0.5871386677838291,0.5884816753926702,0.587434554973822,0.6073298429319371,0.587434554973822,0.6272251308900524,0.6094470484759287,0.02404334774007795,0.7213886820551005,0.7035435647542152,0.7467697532352705,0.5925047107264987,0.5794753086419753,0.5721398473525203,0.5856075972708833,0.5878249625697564,0.567704504882915,0.5741282823934568,0.6231087213882592,0.06706643001347005,31,0.7385627391288674,0.7403992495895827,0.7354597085392347,0.5820242595477103,0.583516021676587,0.5842673563602182,0.5828482497210893,0.588058804746059,0.5849393489150885,0.5710694363931892,0.6291145174617625,0.07150335907699536,0.6243734335839599,0.6280758714969241,0.6337861699703805,0.5970893141945773,0.5875341763499659,0.5758572567783095,0.5852984734563682,0.5991968557758032,0.5842447026657553,0.6466165413533834,0.6062072795625427,0.02350185749504833,30,0.6416235269670509,0.6412037134541104,0.6405759237652358,0.5862146370297983,0.5872604851583989,0.5885601168738355,0.5875128646866633,0.6075440418072481,0.5876372993775809,0.6272010367310006,0.6095333645850922,0.023992906167174387,0.6086847792994128,0.6028426600739958,0.6198237689084372,0.553239244415715,0.5413434583602686,0.5289139739570774,0.5438734355377233,0.5551779589365572,0.5383904829940073,0.5798923406960115,0.5672182103179205,0.03125646967310917,30,0.6241297321870637,0.6246692036935844,0.6228322121597067,0.5414552611802728,0.5428072253075211,0.5441354649553376,0.5425381209944303,0.5609831998072198,0.5431610139668968,0.5650155607900931,0.5711726995042127,0.035355475830689494
3.4384408950805665,0.043848029953958076,0.3225377559661865,0.0159915543736567,0.05,0.01,"{'C': 0.05, 'gamma': 0.01}",0.4990583804143126,0.5254237288135594,0.5348399246704332,0.512241054613936,0.5160075329566854,0.5283018867924528,0.5264150943396226,0.5339622641509434,0.5433962264150943,0.5358490566037736,0.5255495149770814,0.012489824165070716,31,0.5303728529534981,0.5282781734394638,0.5249266862170088,0.5299539170506913,0.5266024298282362,0.5304712041884817,0.5283769633507853,0.5279581151832461,0.5220942408376963,0.5287958115183246,0.5277830394567433,0.002494300658811332,0.5763249468412511,0.6330119445287985,0.6819850072143289,0.6257313957971853,0.5811734628958466,0.6631362322156585,0.6399657653907289,0.6167317845442846,0.6512654369293085,0.6361619235102745,0.6305487899867666,0.03139319055979172,30,0.648943130130121,0.6352686268925923,0.6294509643514944,0.6451880666988246,0.6346807375792212,0.6472085049583829,0.6358547028584777,0.6476937385539333,0.6193120330066634,0.6502880802827302,0.639388858531244,0.00962963909099174,0.49821998177261334,0.5246781727044885,0.53407666894509,0.513157894736842,0.5169030530872636,0.5295910230120757,0.5278537252221462,0.5339627477785373,0.5434182046024152,0.5344896331738437,0.5256351105035315,0.012410707906052832,31,0.5305266904514189,0.5284318350624315,0.5250824533396234,0.5299199616411199,0.5265688248450973,0.5303810193746041,0.528284759927045,0.5280340354548523,0.5221661239627804,0.5290158225299104,0.5278411526588883,0.002477547574596858,0.43838345717528526,0.4762107333502783,0.4926079562276071,0.4613294459695571,0.4622418167419643,0.48888097297465516,0.4766118523105747,0.4810123230498693,0.49211763912683026,0.4897932236124556,0.47591894205390767,0.01654318134437315,31,0.4840227283568941,0.4798768313070681,0.4746441384783943,0.4827432600207019,0.4782163372084482,0.48298761807547586,0.48008816224014395,0.4819335473404352,0.47157067300552724,0.48275373036130953,0.47988370263943986,0.003830969439698731
1.7176377534866334,0.03970285390106391,0.23607122898101807,0.009595123336251338,0.05,0.1,"{'C': 0.05, 'gamma': 0.1}",0.8305084745762712,0.8342749529190208,0.8041431261770244,0.8173258003766478,0.8418079096045198,0.8245283018867925,0.8018867924528302,0.8584905660377359,0.8245283018867925,0.8415094339622642,0.82790036598799,0.016545391958444938,21,0.8292836196062002,0.8309593632174277,0.8353581901968998,0.8317972350230415,0.8294930875576036,0.8330890052356021,0.8345549738219895,0.8301570680628272,0.8320418848167539,0.8312041884816754,0.8317938616020022,0.001933524607133105,0.8303048184834498,0.8369966916695458,0.8051085271173677,0.8130268887554164,0.8414631780656134,0.8216129479444537,0.7993377826590581,0.8616099032154488,0.825735659726952,0.8456569376388593,0.8280853335276165,0.018233178550381045,26,0.8303700927665713,0.8318058844741925,0.8356039306203622,0.8329899367112502,0.8300014822510422,0.8343860266021026,0.8350314205283139,0.8311489333024011,0.832042002559733,0.8310804237916954,0.8324460133607664,0.0018740783216230751,0.8300011392116655,0.8337747778537252,0.8034717475506948,0.8176549327865117,0.8420767828662565,0.825173729778993,0.8026030986557302,0.8586665527455001,0.8247607655502391,0.840937571200729,0.8279121098200045,0.016478434443959855,21,0.8293528272825429,0.8310282201732327,0.8354250295905344,0.8317765833919528,0.8294714702318522,0.8330330403063094,0.8344999304991008,0.8301472684431157,0.8320320424495197,0.8312843824350299,0.831805079480319,0.0019237650328864358,0.8221512236425936,0.8269841259102866,0.789219651455646,0.8104504256516336,0.8363933555660613,0.816480550340808,0.7917043076486676,0.8532911063913988,0.8150836536129406,0.8362882357225283,0.8198046635942564,0.01889761394805646,22,0.8216033644018941,0.8232882151366536,0.8282294093304378,0.8242071746527535,0.8215738646675318,0.8254156502320806,0.8271064982967993,0.8222673784292706,0.8243623010372637,0.8231927152346109,0.8241246571419296,0.0021295870166076936
2.208897352218628,0.1270214260837401,0.25196802616119385,0.006670988837448693,0.05,1,"{'C': 0.05, 'gamma': 1}",0.832391713747646,0.8361581920903954,0.8135593220338984,0.8267419962335216,0.8267419962335216,0.8226415094339623,0.7962264150943397,0.8452830188679246,0.8320754716981132,0.8301886792452831,0.8262008314678606,0.012741852876727385,23,0.8297025555090071,0.8273984080435693,0.8305404273146209,0.8297025555090071,0.8311688311688312,0.8286910994764398,0.8339267015706806,0.8261780104712042,0.8295287958115183,0.8278534031413612,0.829469078801624,0.002058018541649344,0.8827602518513685,0.8775571482911528,0.8690924343515262,0.8689503042596349,0.8824712643678161,0.8778338452537663,0.8532993842698369,0.8864565620041596,0.8743948774368424,0.8653583653583654,0.8738174437444467,0.00940011474251679,21,0.8745533703441706,0.8742062627810606,0.8754120188398694,0.8757241786625323,0.875041249376463,0.8740031536516046,0.8777229949031713,0.8729161586120169,0.8753804835666181,0.8754839069673831,0.8750443777704892,0.0012097698640906435,0.831453634085213,0.8352984734563682,0.8125284802916382,0.8270534290271132,0.8270391888812941,0.8232940305308727,0.7969497607655502,0.8458361813624972,0.832678286625655,0.8295739348370927,0.8261705399863294,0.012655708782405042,23,0.8297712367369118,0.8274684051719902,0.8306089331822566,0.8296359205920635,0.8311033373068191,0.828589370434177,0.8338275619505744,0.8260766262380632,0.8294296933208858,0.8278903194855384,0.829440140441928,0.0020458874338317944,0.8055835010060363,0.8170700771876518,0.7788572270052145,0.8053286569365581,0.8006936816406904,0.7973531187223533,0.7612768932181719,0.8277445501192927,0.8064817381128357,0.808306225161532,0.8008695669110338,0.01782735405908167,23,0.8066759429143598,0.80273005987311,0.8077188514653479,0.8058287858944306,0.8083775894102431,0.8046530108775418,0.8116558365018007,0.8011790078518084,0.8063213700369694,0.8034198548377449,0.8058560309663356,0.002887630373627629
2.776858615875244,0.023512913889277485,0.2723437547683716,0.008382637953743466,0.05,10,"{'C': 0.05, 'gamma': 10}",0.7871939736346516,0.7909604519774012,0.7890772128060264,0.7966101694915254,0.7966101694915254,0.7943396226415095,0.7716981132075472,0.7981132075471699,0.7962264150943397,0.8,0.7920829335891697,0.007823260910123711,26,0.7966066191872644,0.7865521575198995,0.796397151235861,0.7955592794302472,0.7909509844993716,0.7958115183246073,0.7983246073298429,0.7907853403141362,0.7956020942408377,0.7947643979057591,0.7941354149987827,0.0033915262802696475,0.8655731248358958,0.864635745507528,0.8681694795231913,0.8637340927750411,0.8712618248397925,0.8732714701601164,0.8593450200593058,0.864090460323337,0.8658922758212488,0.8564305417803124,0.8652404035625769,0.0047560155176483146,22,0.8670912990642139,0.8630643194467622,0.8667781506376354,0.8672319075374818,0.8643407538373769,0.8661463054927738,0.8678537746153621,0.8652947814175764,0.867020986975229,0.8670879575675049,0.8661910236591917,0.001431843250551193,0.7859990886306676,0.7898154477101844,0.7878930280246069,0.7969782410571884,0.7969640009113693,0.7950985418090681,0.7725136705399863,0.7988437001594896,0.7969782410571884,0.7992709045340625,0.7920354864433812,0.007879499900233282,26,0.7966891596849854,0.786639259443347,0.796479954957801,0.7954765796009946,0.7908665287881149,0.7956871883867508,0.7982013307667142,0.7906574972183631,0.7954778052148839,0.7948066655113438,0.7940981969573299,0.003375936727565141,0.7332777365950086,0.7463116426009124,0.7372045532788134,0.7579491422068669,0.7542688085134197,0.7522613127186618,0.7163235768070082,0.7591320142087098,0.7502846422963092,0.7611097489618746,0.7468123178187585,0.013352438663304503,26,0.7549551416497835,0.7372821861591328,0.7545453793701511,0.7523040649824388,0.7449925897690748,0.7529570313031119,0.7567607674143024,0.7444187109297088,0.7531921461628003,0.7514377351587314,0.7502845752899236,0.005782641354450878
2.2632426738739015,0.1570720831867426,0.27120921611785886,0.04105897429768489,0.25,0.01,"{'C': 0.25, 'gamma': 0.01}",0.7288135593220338,0.7306967984934086,0.7306967984934086,0.7269303201506592,0.7288135593220338,0.7415094339622641,0.720754716981132,0.7358490566037735,0.7603773584905661,0.7339622641509433,0.7338403865970223,0.010277941520207794,27,0.7364893171344784,0.7402597402597403,0.7415165479681609,0.7423544197737746,0.7400502723083369,0.7419895287958115,0.7432460732984293,0.7394764397905759,0.7350785340314137,0.7367539267015707,0.7397214800062292,0.0026265855011995227,0.7525438939107295,0.7569082432718797,0.7517099808075809,0.7632605680793252,0.7554744038377814,0.7685694463678155,0.7377847650688183,0.7722069597069597,0.7870847813994316,0.7579353819194664,0.7603478424369788,0.012718448206302701,28,0.7643745818310188,0.765432187244995,0.7696301561796262,0.7708927455912511,0.7666138743941937,0.7679902395596253,0.7699050316754592,0.7656484148307562,0.7623140115866881,0.7640687747895787,0.7666870017683193,0.002690512883295689,0.7282552973342447,0.7302631578947368,0.730134996582365,0.7274293688767373,0.7292948279790386,0.7422248803827751,0.7216336295283663,0.7358737753474596,0.7604380268853953,0.7331823877876509,0.733873034859877,0.010250751435971728,27,0.7365784286057276,0.7403481503634406,0.7416037297411898,0.7423343667204421,0.7400306576189133,0.7419350875641129,0.7431922465077554,0.7395106554210622,0.735113141624586,0.7368794476015299,0.739752591176876,0.002589055754496232,0.71728640175694,0.722296453825,0.718353752331875,0.7201338111349915,0.7208085524634129,0.7364149094889259,0.7099220928557821,0.7288700661406879,0.7536132963661974,0.7268742275330171,0.725457356389683,0.011597378832738458,27,0.7290432122279877,0.7326271361963783,0.7346774364555031,0.7352125438159883,0.7325307878369334,0.7344641493300201,0.736164661711505,0.7319890034717073,0.7273129513880361,0.7289459062267473,0.7322967788660807,0.0028414508571683716
1.0539207220077516,0.05346791313738386,0.18488070964813233,0.011842592936229813,0.25,0.1,"{'C': 0.25, 'gamma': 0.1}",0.8775894538606404,0.8757062146892656,0.8587570621468926,0.871939736346516,0.8813559322033898,0.879245283018868,0.8622641509433963,0.9,0.8773584905660378,0.8811320754716981,0.8765348399246704,0.010703419541840366,13,0.8891914537075828,0.8929618768328446,0.8937997486384583,0.8885630498533724,0.8906577293674068,0.8900523560209425,0.8934031413612565,0.8919371727748691,0.8931937172774869,0.8900523560209425,0.8913812601855163,0.0018116983655640047,0.8818095584195585,0.8764295851624618,0.861378586010939,0.8708176691729324,0.8801607870686818,0.88033463941544,0.8620514213868644,0.8994645195077245,0.8797805703710792,0.8825286408455699,0.8774755977361253,0.010444939243783613,19,0.8902143908631786,0.8945158331112889,0.8948465885354088,0.8896883544269718,0.8918962630205353,0.8917579315834032,0.8950755200746957,0.893427008888959,0.8945165106050877,0.891539003554276,0.8927477404663806,0.001883701400293738,0.8771502620186831,0.8753132832080199,0.8582393483709273,0.8721662109820005,0.8815504670767829,0.8796850079744816,0.8627534745955798,0.9001338573706995,0.8775632262474367,0.8807102984734565,0.8765265436318067,0.010752171634871006,13,0.8892353988438982,0.8930045940796466,0.8938419395103486,0.8885451285485825,0.890639632922927,0.8900114922194095,0.8933628045227535,0.8919213200061034,0.8931788296706528,0.8900990271936126,0.8913840167517935,0.0018126852620253384,0.8723064631172948,0.8723373676557127,0.8508858720239609,0.8689380459447356,0.8782782647528571,0.875973971561624,0.8585973375951967,0.8977615280386342,0.8725467432399273,0.8781529247546234,0.8725778518684567,0.011784331663239073,12,0.8860320871401381,0.8898043626955874,0.8909077698293365,0.8851467219753253,0.8873731459464766,0.8866218824630177,0.890096304198351,0.8886959257478593,0.8901081966302506,0.8866282569286066,0.8881414653554949,0.0019241032231693174
